Name,Package URL,Github,ecosystem,goodFirstIssue
aws-sdk-resourcegroups,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resourcegroups,rubygems,false
terminal-notifier,https://github.com/julienXX/terminal-notifier,https://github.com/julienXX/terminal-notifier,rubygems,false
ruby-rc4,http://www.caigenichols.com/,https://github.com/caiges/Ruby-RC4,rubygems,false
timeout,https://github.com/ruby/timeout,https://github.com/ruby/timeout,rubygems,true
aws-sdk-servicediscovery,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-servicediscovery,rubygems,false
aws-sdk-workmail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-workmail,rubygems,false
aws-sdk-mediastore,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediastore,rubygems,false
simctl,https://github.com/plu/simctl,https://github.com/plu/simctl,rubygems,false
aws-sdk-serverlessapplicationrepository,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-serverlessapplicationrepository,rubygems,false
simple_form,https://github.com/heartcombo/simple_form,https://github.com/heartcombo/simple_form,rubygems,false
aws-sdk-eks,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-eks,rubygems,false
aws-sdk-kinesisvideoarchivedmedia,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideoarchivedmedia,rubygems,false
danger,https://github.com/danger/danger,https://github.com/danger/danger,rubygems,false
aws-sdk-cloud9,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloud9,rubygems,false
faraday_middleware-aws-sigv4,https://github.com/winebarrel/faraday_middleware-aws-sigv4,https://github.com/winebarrel/faraday_middleware-aws-sigv4,rubygems,true
rotp,https://github.com/mdp/rotp,https://github.com/mdp/rotp,rubygems,false
ddtrace,https://github.com/DataDog/dd-trace-rb,https://github.com/DataDog/dd-trace-rb,rubygems,false
aws-sdk-mediastoredata,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediastoredata,rubygems,false
aws-sdk-kinesisvideomedia,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideomedia,rubygems,false
aws-sdk-iotjobsdataplane,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotjobsdataplane,rubygems,false
roo,https://github.com/roo-rb/roo,https://github.com/roo-rb/roo,rubygems,true
webdrivers,https://github.com/titusfortner/webdrivers,https://github.com/titusfortner/webdrivers/tree/v5.3.1,rubygems,false
aws-sdk-acmpca,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-acmpca,rubygems,false
aws-sdk-autoscalingplans,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-autoscalingplans,rubygems,false
docker-api,https://github.com/swipely/docker-api,https://github.com/swipely/docker-api,rubygems,false
geocoder,http://www.rubygeocoder.com,https://github.com/alexreisner/geocoder,rubygems,true
trollop,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/,rubygems,true
aws-sdk-fms,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-fms,rubygems,false
cocoapods-downloader,https://github.com/CocoaPods/cocoapods-downloader,https://github.com/CocoaPods/cocoapods-downloader,rubygems,false
premailer-rails,https://github.com/fphilipe/premailer-rails,https://github.com/fphilipe/premailer-rails,rubygems,false
stripe,https://stripe.com/docs/api?lang=ruby,https://github.com/stripe/stripe-ruby,rubygems,false
rqrcode,https://github.com/whomwah/rqrcode,https://github.com/whomwah/rqrcode,rubygems,false
spring-watcher-listen,https://github.com/jonleighton/spring-watcher-listen,https://github.com/jonleighton/spring-watcher-listen,rubygems,false
xcpretty-travis-formatter,https://github.com/kattrali/xcpretty-travis-formatter,https://github.com/kattrali/xcpretty-travis-formatter,rubygems,false
jsonapi-renderer,https://github.com/jsonapi-rb/jsonapi-renderer,https://github.com/jsonapi-rb/jsonapi-renderer,rubygems,false
doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,rubygems,false
aws-sdk-neptune,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-neptune,rubygems,false
net-ldap,http://github.com/ruby-ldap/ruby-net-ldap,https://github.com/ruby-ldap/ruby-net-ldap,rubygems,false
aws-sdk-iotanalytics,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotanalytics,rubygems,false
pdf-reader,https://github.com/yob/pdf-reader,https://github.com/yob/pdf-reader/tree/v2.11.0,rubygems,false
aasm,https://github.com/aasm/aasm,https://github.com/aasm/aasm,rubygems,true
cocoapods-trunk,https://github.com/CocoaPods/cocoapods-trunk,https://github.com/CocoaPods/cocoapods-trunk,rubygems,false
bootstrap-sass,https://github.com/twbs/bootstrap-sass,https://github.com/twbs/bootstrap-sass,rubygems,false
aws-sdk-mediatailor,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediatailor,rubygems,false
tomlrb,https://github.com/fbernier/tomlrb,https://github.com/fbernier/tomlrb,rubygems,false
fog,https://github.com/fog/fog,https://github.com/fog/fog,rubygems,false
aws-sdk-pi,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pi,rubygems,false
gherkin,https://github.com/cucumber/gherkin-ruby,https://github.com/cucumber/cucumber/blob/master/gherkin/ruby,rubygems,true
aws-sdk-dlm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-dlm,rubygems,false
cork,https://github.com/CocoaPods/Cork,https://github.com/CocoaPods/Cork,rubygems,false
cancancan,https://github.com/CanCanCommunity/cancancan,https://github.com/CanCanCommunity/cancancan,rubygems,false
net-imap,https://github.com/ruby/net-imap,https://github.com/ruby/net-imap,rubygems,true
pundit,https://github.com/varvet/pundit,https://github.com/varvet/pundit,rubygems,true
ruby-macho,https://github.com/Homebrew/ruby-macho,https://github.com/Homebrew/ruby-macho,rubygems,false
claide-plugins,https://github.com/cocoapods/claide-plugins,https://github.com/cocoapods/claide-plugins,rubygems,false
no_proxy_fix,https://github.com/ermaker/no_proxy_fix,https://github.com/ermaker/no_proxy_fix,rubygems,false
mixlib-shellout,https://github.com/chef/mixlib-shellout,https://github.com/chef/mixlib-shellout,rubygems,true
aws-sdk-iot1clickprojects,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot1clickprojects,rubygems,false
aws-sdk-iot1clickdevicesservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot1clickdevicesservice,rubygems,false
aws-sigv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sigv2,rubygems,false
json_pure,http://flori.github.io/json/,https://github.com/flori/json,rubygems,false
net-smtp,https://github.com/ruby/net-smtp,https://github.com/ruby/net-smtp,rubygems,true
security,https://github.com/fastlane-community/security,https://github.com/fastlane-community/security,rubygems,false
rack-cache,https://github.com/rack/rack-cache,https://github.com/rack/rack-cache,rubygems,true
rack-timeout,https://github.com/zombocom/rack-timeout,https://github.com/zombocom/rack-timeout,rubygems,false
googleapis-common-protos,https://github.com/googleapis/common-protos-ruby,https://github.com/googleapis/common-protos-ruby,rubygems,false
word_wrap,https://github.com/pazdera/word_wrap,https://github.com/pazdera/word_wrap,rubygems,false
fluent-plugin-record-modifier,https://github.com/repeatedly/fluent-plugin-record-modifier,https://github.com/repeatedly/fluent-plugin-record-modifier,rubygems,false
aws-sdk-macie,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-macie,rubygems,false
rugged,https://github.com/libgit2/rugged,https://github.com/libgit2/rugged,rubygems,false
hitimes,http://github.com/copiousfreetime/hitimes,https://github.com/copiousfreetime/hitimes,rubygems,false
json-jwt,https://github.com/nov/json-jwt,https://github.com/nov/json-jwt,rubygems,false
rollbar,https://rollbar.com/,https://github.com/rollbar/rollbar-gem,rubygems,false
aws-sdk-transfer,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-transfer,rubygems,false
aws-sdk-securityhub,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-securityhub,rubygems,false
aws-sdk-kafka,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kafka,rubygems,false
aws-sdk-quicksight,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-quicksight,rubygems,false
cucumber-core,https://cucumber.io,https://github.com/cucumber/cucumber-ruby-core,rubygems,true
test-unit,http://test-unit.github.io/,https://github.com/test-unit/test-unit,rubygems,false
fuzzy_match,https://github.com/seamusabshere/fuzzy_match,https://github.com/seamusabshere/fuzzy_match,rubygems,false
ohai,https://github.com/chef/ohai/,https://github.com/chef/ohai,rubygems,true
net-protocol,https://github.com/ruby/net-protocol,https://github.com/ruby/net-protocol,rubygems,true
prawn,http://prawnpdf.org,https://github.com/prawnpdf/prawn,rubygems,false
memory_profiler,https://github.com/SamSaffron/memory_profiler,https://github.com/SamSaffron/memory_profiler,rubygems,false
case_transform,https://github.com/NullVoxPopuli/case_transform,https://github.com/NullVoxPopuli/case_transform,rubygems,false
aws-sdk-signer,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-signer,rubygems,false
aws-sdk-chime,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-chime,rubygems,false
ruby-kafka,https://github.com/zendesk/ruby-kafka,https://github.com/zendesk/ruby-kafka,rubygems,false
aws-sdk-route53resolver,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-route53resolver,rubygems,false
aws-sdk-s3control,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-s3control,rubygems,false
rubyntlm,https://github.com/winrb/rubyntlm,https://github.com/winrb/rubyntlm,rubygems,false
cocoapods-deintegrate,https://github.com/kylef/cocoapods-deintegrate,https://github.com/kylef/cocoapods-deintegrate,rubygems,false
aws-sdk-ram,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ram,rubygems,false
annotate,https://github.com/ctran/annotate_models,https://github.com/ctran/annotate_models.git,rubygems,false
grape,https://github.com/ruby-grape/grape,https://github.com/ruby-grape/grape/tree/v1.8.0,rubygems,false
omniauth-facebook,https://github.com/simi/omniauth-facebook,https://github.com/simi/omniauth-facebook,rubygems,false
aws-sdk-datasync,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-datasync,rubygems,false
aws-sdk-fsx,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-fsx,rubygems,false
dry-validation,https://dry-rb.org/gems/dry-validation,https://github.com/dry-rb/dry-validation,rubygems,false
cocoapods-try,https://github.com/cocoapods/cocoapods-try,https://github.com/cocoapods/cocoapods-try,rubygems,false
aws-sdk-rdsdataservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rdsdataservice,rubygems,false
google-apis-androidpublisher_v3,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-androidpublisher_v3,rubygems,false
fourflusher,https://github.com/neonichu/fourflusher,https://github.com/neonichu/fourflusher,rubygems,false
aws-sdk-amplify,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-amplify,rubygems,false
aes_key_wrap,https://github.com/tomdalling/aes_key_wrap,https://github.com/tomdalling/aes_key_wrap,rubygems,false
aws-sdk-appmesh,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-appmesh,rubygems,false
cocoapods-search,https://github.com/CocoaPods/cocoapods-search,https://github.com/CocoaPods/cocoapods-search,rubygems,false
aws-sdk-apigatewayv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigatewayv2,rubygems,false
afm,http://github.com/halfbyte/afm,https://github.com/halfbyte/afm,rubygems,false
aws-sdk-globalaccelerator,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-globalaccelerator,rubygems,false
macaddr,https://github.com/ahoward/macaddr,https://github.com/ahoward/macaddr,rubygems,false
net-ssh-gateway,https://github.com/net-ssh/net-ssh-gateway,https://github.com/net-ssh/net-ssh-gateway,rubygems,false
aws-sdk-pinpointemail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpointemail,rubygems,false
ed25519,https://github.com/RubyCrypto/ed25519,https://github.com/RubyCrypto/ed25519,rubygems,false
memoizable,https://github.com/dkubb/memoizable,https://github.com/dkubb/memoizable,rubygems,false
algoliasearch,https://www.algolia.com/doc/api-client/ruby/getting-started/,https://github.com/algolia/algoliasearch-client-ruby,rubygems,true
sidekiq-cron,https://github.com/sidekiq-cron/sidekiq-cron,https://github.com/ondrejbartas/sidekiq-cron.git,rubygems,false
aws-sdk-pinpointsmsvoice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpointsmsvoice,rubygems,false
aws-sdk-licensemanager,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-licensemanager,rubygems,false
aws-sdk-mediaconnect,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediaconnect,rubygems,false
aws-sdk-kinesisanalyticsv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisanalyticsv2,rubygems,false
aws-sdk-robomaker,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-robomaker,rubygems,false
cocoapods-plugins,https://github.com/cocoapods/cocoapods-plugins,https://github.com/cocoapods/cocoapods-plugins,rubygems,false
aws-sdk-comprehendmedical,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-comprehendmedical,rubygems,false
recaptcha,http://github.com/ambethia/recaptcha,https://github.com/ambethia/recaptcha,rubygems,false
fluent-plugin-rewrite-tag-filter,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,rubygems,false
paranoia,https://github.com/rubysherpas/paranoia,https://github.com/rubysherpas/paranoia,rubygems,false
sequel,https://sequel.jeremyevans.net,https://github.com/jeremyevans/sequel,rubygems,false
net-pop,https://github.com/ruby/net-pop,https://github.com/ruby/net-pop,rubygems,true
terrapin,https://github.com/thoughtbot/terrapin,https://github.com/thoughtbot/terrapin,rubygems,true
reverse_markdown,http://github.com/xijo/reverse_markdown,https://github.com/xijo/reverse_markdown,rubygems,false
rack-mini-profiler,https://miniprofiler.com,https://github.com/MiniProfiler/rack-mini-profiler,rubygems,false
wicked_pdf,https://github.com/mileszs/wicked_pdf,https://github.com/mileszs/wicked_pdf,rubygems,false
mixlib-cli,https://github.com/chef/mixlib-cli,https://github.com/chef/mixlib-cli,rubygems,true
aws-sdk-backup,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-backup,rubygems,false
aws-sdk-docdb,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-docdb,rubygems,false
fuubar,https://github.com/thekompanee/fuubar,https://github.com/thekompanee/fuubar,rubygems,false
spreadsheet,https://github.com/zdavatz/spreadsheet/,https://github.com/zdavatz/spreadsheet,rubygems,false
font-awesome-rails,https://github.com/bokmann/font-awesome-rails,https://github.com/bokmann/font-awesome-rails,rubygems,false
elasticsearch-model,https://github.com/elasticsearch/elasticsearch-rails/,https://github.com/elasticsearch/elasticsearch-rails/,rubygems,false
acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on,rubygems,false
flipper,https://www.flippercloud.io,https://github.com/flippercloud/flipper,rubygems,false
fog-brightbox,https://github.com/fog/fog-brightbox,https://github.com/fog/fog-brightbox,rubygems,false
parslet,http://kschiess.github.io/parslet,https://github.com/kschiess/parslet,rubygems,false
benchmark-ips,https://github.com/evanphx/benchmark-ips,https://github.com/evanphx/benchmark-ips,rubygems,false
aws-sdk-apigatewaymanagementapi,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigatewaymanagementapi,rubygems,false
ruby-ole,https://github.com/aquasync/ruby-ole,https://github.com/aquasync/ruby-ole,rubygems,false
power_assert,https://github.com/ruby/power_assert,https://github.com/ruby/power_assert,rubygems,false
aws-sdk-worklink,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-worklink,rubygems,false
aws-sdk-textract,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-textract,rubygems,false
gitlab,https://github.com/NARKOZ/gitlab,https://github.com/NARKOZ/gitlab,rubygems,false
