Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std,totalContributors
com.alibaba.otter:canal.client,https://github.com/alibaba/canal,https://github.com/alibaba/canal,maven,0.023054393305439333,0.0041841004184100415,0.997907949790795,0.0020920502092050207,0.0041841004184100415,0.006276150627615063,0.1198469011050639,100
com.github.jknack:handlebars,https://github.com/jknack/handlebars.java,https://github.com/jknack/handlebars.java,maven,0.01735405974227375,0.0013477088948787063,0.9986522911051213,0.0013477088948787063,0.0013477088948787063,0.0026954177897574125,0.11613349600460529,73
com.yammer.dropwizard:dropwizard-core,http://dropwizard.codahale.com/,https://github.com/codahale/dropwizard,maven,0,0,0,0,0,0,0,0
org.springframework.mobile:spring-mobile-device,https://github.com/spring-projects/spring-mobile,https://github.com/spring-projects/spring-mobile,maven,0.09469696969696968,0.008264462809917356,0.9958677685950413,0.004132231404958678,0.008264462809917356,0.03305785123966942,0.2732613224987395,12
io.r2dbc:r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,maven,0.028146413392315033,0.0026455026455026454,0.9973544973544973,0.0026455026455026454,0.0026455026455026454,0.007936507936507936,0.13161778967349586,61
net.sf.py4j:py4j,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/py4j/py4j,maven,0.03552397868561279,0.0017761989342806395,0.9982238010657194,0.0017761989342806395,0.0017761989342806395,0.0053285968028419185,0.17067257292305738,33
org.apache.maven.plugins:maven-resources-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-resources-plugin,maven,0.2135345221764975,0.07407407407407407,0.9876543209876543,0.024691358024691357,0.07407407407407407,0.3950617283950617,0.27948850473577286,27
com.baomidou:mybatisplus-spring-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,maven,0,0,0,0,0,0,0,0
com.tngtech.java:junit-dataprovider,https://github.com/TNG/junit-dataprovider,https://github.com/TNG/junit-dataprovider,maven,0.10528735632183908,0.006896551724137931,0.9977011494252873,0.0022988505747126436,0.006896551724137931,0.011494252873563218,0.29826255147143826,10
com.j256.ormlite:ormlite-android,https://ormlite.com/,https://github.com/j256/ormlite-android,maven,0.14092140921409213,0.024390243902439025,0.975609756097561,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.30415149802922925,9
org.ocpsoft.prettytime:prettytime,http://ocpsoft.org/prettytime/,https://github.com/ocpsoft/prettytime,maven,0.02436647173489279,0.006172839506172839,0.9938271604938271,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.11347255404203657,76
com.google.caliper:caliper,https://github.com/google/caliper,https://github.com/google/caliper,maven,0.1144278606965174,0.014925373134328358,0.9925373134328358,0.007462686567164179,0.014925373134328358,0.06716417910447761,0.2674852384030667,24
org.fusesource.mqtt-client:mqtt-client,http://mqtt-client.fusesource.org/,https://github.com/fusesource/mqtt-client,maven,0.0944055944055944,0.01818181818181818,0.990909090909091,0.00909090909090909,0.01818181818181818,0.02727272727272727,0.26170108253376545,13
com.dropbox.core:dropbox-core-sdk,https://github.com/dropbox/dropbox-sdk-java/,https://github.com/dropbox/dropbox-sdk-java,maven,0.09748803827751197,0.013157894736842105,0.9868421052631579,0.013157894736842105,0.013157894736842105,0.07894736842105263,0.21375952851670554,44
org.primefaces.extensions:primefaces-extensions,https://github.com/primefaces-extensions,https://github.com/primefaces-extensions/primefaces-extensions,maven,0.07799150398548996,0.0029354207436399216,0.9990215264187867,0.0009784735812133072,0.0029354207436399216,0.018590998043052837,0.21792940527913765,41
com.badlogicgames.box2dlights:box2dlights,http://github.com/libgdx/box2dlights,https://github.com/libgdx/box2dlights,maven,0.24285714285714285,0.08571428571428572,0.9714285714285714,0.02857142857142857,0.08571428571428572,0.2857142857142857,0.3212130796925892,14
com.github.joschi.jackson:jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,maven,0.23026315789473686,0.10526315789473684,0.993421052631579,0.006578947368421052,0.10526315789473684,0.32894736842105265,0.31050958920160515,10
org.nanohttpd:nanohttpd,http://www.nanohttpd.org,https://github.com/NanoHttpd/nanohttpd,maven,0.06145833333333333,0.008333333333333333,0.9916666666666667,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.17725000909508118,56
oauth.signpost:signpost-core,https://github.com/mttkay/signpost/releases,https://github.com/mttkay/signpost,maven,0.13657407407407407,0.013888888888888888,0.9861111111111112,0.013888888888888888,0.013888888888888888,0.1388888888888889,0.27421519452447063,12
com.google.cloud:google-cloud-datastore,https://github.com/googleapis/java-datastore,https://github.com/googleapis/java-datastore,maven,0.041319599940289595,0.004597701149425287,0.9977011494252873,0.0022988505747126436,0.004597701149425287,0.013793103448275862,0.13691268299891293,77
com.jjoe64:graphview,http://android-graphview.org/,https://github.com/jjoe64/GraphView,maven,0.0888888888888889,0.027777777777777776,0.9722222222222222,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.1751542530048272,35
io.projectreactor.kotlin:reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,maven,0.10441176470588236,0.014705882352941176,0.9852941176470589,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.22500000000000003,20
io.r2dbc:r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,maven,0.09406779661016948,0.01694915254237288,0.9915254237288136,0.00847457627118644,0.01694915254237288,0.03389830508474576,0.2252213313379295,20
org.web3j:core,https://web3j.io,https://github.com/web3j/web3j,maven,0.04415430267062314,0.011869436201780416,0.9940652818991098,0.005934718100890208,0.011869436201780416,0.02373887240356083,0.11973819939240027,100
com.ibeetl:beetl,ibeetl.com,https://github.com/javamonkey/beetl2.0,maven,0.18045417680454176,0.01824817518248175,0.9963503649635036,0.0036496350364963502,0.01824817518248175,0.24087591240875914,0.31074622963123455,9
